Year,Population requiring PC for LF,Type of MDA,Number of IUs covered,Reported number of people treated,Programme (drug) coverage (%),National coverage (%),CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation,GDP_lag1,Sanitation_lag1,Urban_Pop_Pct,ODA_per_capita
2017,9948893.0,IVM + ALB,26.0,8375953.0,84.18979880475145,84.18979880475145,TZA,986.674011230469,38.65550995,26.7829708869529,953.0107421875,25.6150210066189,33.053,2585600097.65625
2017,4528441.0,IVM + ALB,25.0,3074858.0,95.71599022686826,67.90102819049646,TCD,640.117048532702,31.06099701,11.8291927798898,668.078636142918,11.6187911506186,22.858,648979980.46875
2017,2342766.0,IVM + ALB,16.0,1731545.0,73.91028382689522,73.91028382689522,MLI,775.536492065709,29.23488998,41.2864018368594,730.85493818079,39.5613789309833,41.572,1360060058.59375
2017,5530123.0,IVM + ALB,24.0,4229398.0,94.9227077784633,76.47927541575477,BFA,709.091535894695,43.07155609,21.7779198987319,663.742364842886,21.2290233625521,28.743,892150024.414063
2017,20479536.0,IVM + ALB,74.0,14817898.0,72.35465686331956,72.35465686331956,CIV,1964.29930338343,68.61872864,33.115740904564,1862.59597081287,32.2972577718512,50.326,829150024.414063
2017,1131640.0,IVM + ALB,81.0,831768.0,73.99814419250578,73.50111342829875,GNB,783.123186602022,54.74217224,22.3015666963327,679.665386626818,20.9889037650551,42.945,113349998.474121
2017,3300000.0,IVM + ALB,0.0,0.0,0.0,0.0,CAF,432.324025684263,27.64416504,15.2164875035595,387.176203444318,15.5882420568199,40.98,511980010.986328
2017,3867250.0,DEC + ALB,23.0,3017897.0,78.03728747818217,78.03728747818217,KEN,1667.48447230835,66.80448151,34.4882040042741,1554.12610314423,34.0884942632235,26.562,2480219970.70313
2017,19762613.0,IVM + ALB,113.0,15799350.0,79.58703510129101,79.94565293567202,MOZ,470.93856305196,36.26471329,30.560328246432,441.489734819071,29.1901697914073,35.455,1806089965.82031
2017,128342058.0,IVM + ALB,484.0,79831356.0,90.85048608338268,62.202022660412695,NGA,1876.34027111773,72.77430725,41.1997191095263,2070.4127339595,40.1973273390898,49.519,3356350097.65625
2017,770373.0,IVM + ALB,6.0,106081.0,77.78739193242063,13.770082804044277,COG,2211.63309874797,52.68054199,20.1728786215665,2093.10728558843,19.5480531851066,66.459,106940002.441406
2017,42633917.0,IVM + ALB,218.0,30372985.0,94.07274221048472,71.24136635158341,COD,436.584534687385,18.74936485,17.0428366780056,442.310472110228,17.3684019576228,43.88,2292399902.34375
2017,12223891.0,DEC + ALB,85.0,11398966.0,93.25153504722842,93.25153504722842,ZMB,1483.46577328065,71.52032471,33.9717571756978,1239.08527877713,33.2093941738338,42.976,1040489990.23438
2017,1401128.0,IVM + ALB,15.0,691799.0,67.00751632087716,49.37443260001941,GHA,2012.97025750655,74.56986237,22.670108563914,1913.18673253576,21.5279300969224,55.407,1263540039.0625
2017,9799294.0,IVM + ALB,21.0,7018837.0,71.62594570588453,71.62594570588453,NER,521.804130023434,28.69141388,13.8105659838816,502.706475406446,13.3269745796459,16.35,1224699951.17188
2017,7319176.0,IVM + ALB,24.0,5588471.0,76.35382726142943,76.35382726142943,GIN,833.598621691121,33.02272034,25.2793160046836,711.996509782316,24.1498388471999,35.793,472239990.234375
2017,7677570.0,DEC + ALB,39.0,3709275.0,48.31313814136504,48.31313814136504,ZWE,3448.08253696926,92.25428772,36.9416742711943,1407.41536437554,37.5291905738897,32.237,725830017.089844
2017,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,7809.10465655488,231.0456543,66.3127923585184,7453.19797948517,66.2485417470801,71.646,6929999.82833862
2017,5633511.0,IVM + ALB,70.0,4236666.0,89.77626846258786,75.20471691632447,ETH,745.632449222154,24.51061249,8.0471575170489,696.195884706786,7.74355073772014,20.31,4124750000.0
2017,3965762.0,IVM + ALB,3.0,89235.0,76.4495733525239,2.2501350307960992,AGO,2437.25971190821,112.85147095,49.8769829625562,1807.95294072643,48.6279413330122,64.839,223139999.389648
2017,5147599.0,IVM + ALB,3.0,364529.0,91.61621264328818,7.081534517354596,SSD,1080.14718624765,27.0063858,13.2107250437217,1080.14718624765,12.0258100542095,19.346,2183239990.23438
2017,2427896.0,IVM + ALB,25.0,1980880.0,81.58833821547546,81.58833821547546,BEN,1054.97408141687,29.22344017,17.3806539321045,1010.53389609187,16.7724928532971,46.768,680000000.0
2017,2383502.0,IVM + ALB,13.0,2002850.0,84.02971761718682,84.02971761718682,LBR,699.269095727404,72.50897217,19.6309444395375,714.613063145659,19.0787826788986,50.697,631590026.855469
2017,2990412.0,IVM + ALB,9.0,1979667.0,66.20047672360865,66.20047672360865,UGA,765.218332297361,31.47759247,19.9987800028527,752.696571725656,19.7922384779092,23.196,2011810058.59375
2017,19637679.0,DEC + ALB,0.0,0.0,0.0,0.0,MDG,491.866848718929,24.17928314,12.1276031211704,453.970714522463,11.6111708642625,36.522,779039978.027344
2017,828148.0,DEC + ALB,17.0,382312.0,46.1646951994088,46.1646951994088,COM,1423.9248027797,74.52148438,35.8566241481776,1365.48403444497,35.8348906522207,28.784,67220001.2207031
2017,4288461.0,IVM + ALB,6.0,3464408.0,80.7844119370562,80.7844119370562,SLE,788.486867334833,45.5368042,18.3338581421542,838.631615328371,17.4849471744574,41.636,541119995.117188
2017,72999.0,DEC + ALB,2.0,55525.0,76.0626857902163,76.0626857902163,ERI,688.68165957684,22.35861588,11.9399656246299,688.68165957684,11.9399656246299,39.451,79190002.4414063
2017,10792844.0,IVM + ALB,93.0,6440400.0,88.07596599931841,59.67287213638963,CMR,1496.08951771242,50.27867889,41.9013320538743,1441.7201725688,41.6540121133768,55.777,1216800048.82813
2017,8805111.0,IVM + ALB,50.0,6321027.0,71.78815803684928,71.78815803684928,SEN,1356.80518449031,57.67406845,54.9398686162857,1266.43957151587,53.8806790444526,46.74,908150024.414063
2017,188134.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1555.79477812888,116.49388123,42.4688370821768,1434.87018050521,41.1410220675291,71.968,40240001.6784668
2017,14989401.0,IVM + ALB,26.0,10797082.0,79.82341397984595,20.98448792170369,MWI,495.769683367165,37.93450165,38.4570669671792,450.506105510719,36.2684898041781,16.714,1520219970.70313
2018,962668.0,IVM + ALB,6.0,291799.0,95.51834757275198,30.311488488243093,COG,2694.43413191427,47.67589569,20.2685712894315,2211.63309874797,20.1728786215665,66.916,146550003.051758
