Year,"Population requiring PC for STH, Pre-SAC",Reported number of Pre-SAC treated,"Drug combination, Pre-SAC","Programme coverage, Pre-SAC (%)","National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","Programme coverage, SAC (%)","National coverage, SAC (%)",CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation
2005,4404797.0,3915581.5,Mbd - round 1,,87.5673022814511,8523354.0,4475952.0,4036204.0,"Ivm+Alb, Pzq+Alb",,47.35464466218345,UGA,330.405402707025,25.88375473,17.4642525560946
2005,1682495.0,1198122.0,Alb/Mbd,,71.21102885892677,3262874.0,242876.0,859200.0,"Pzq+Alb, Alb",,26.33261351802123,ZMB,710.982068171696,45.59496307,24.2059323248477
2005,70435.0,19195.0,Dec+Alb,,27.84276806935373,146891.0,196889.0,55453.0,Dec+Alb,,38.24251932032191,COM,1103.20658498402,67.78135681,32.6181080742434
2005,1183829.0,883283.0,Mbd,,74.61238067322223,2309841.0,3325950.0,2454947.0,Alb - round 1,,99.94333029765028,RWA,324.016863847189,25.10174942,52.1358341835326
2005,2324044.0,2875425.0,"Dec+Alb, Mbd",,100.0,4863203.0,1158709.0,181147.0,"Dec+Alb, Mbd",,3.724849651556803,MDG,305.812074924388,16.26181221,6.12117429647739
2005,18290.0,3459.0,Alb/Mbd,,24.944363756466856,40340.0,33025.0,12749.0,Alb/Mbd,,31.603867129400097,STP,844.169181884274,89.38618469,26.5791009305251
2005,1445328.0,1336885.0,Mbd - round 1,,84.29941288006573,2753849.0,743593.0,20666.666666666668,Ivm+Alb,,0.760455569735202,TCD,643.807929251964,32.28604889,10.1080112103308
2005,9917974.0,669626.0,Alb/Mbd,95.9898279962328,6.751641010553164,20876467.0,3569694.0,4978902.0,Alb/Mbd,,23.84935152102125,ETH,158.243458082465,6.55709887,4.31644032463521
2005,2067069.0,2244182.0,Alb/Mbd,,100.0,3750927.0,4396936.0,1233538.0,Pzq+Alb,,32.88621719377636,NER,318.643121918273,18.53794861,7.99790275762047
2005,125181.0,126326.0,Alb,,100.0,312820.0,112900.0,221591.0,Alb,,70.83658333866121,SWZ,2945.36394872311,218.70697021,52.278905393274
2005,1046197.0,1712154.0,Alb,,100.0,2108761.0,226196.0,409452.0,Ivm+Alb,,19.41670962238016,BEN,779.437777753268,25.97800064,10.814694218731
2005,5380497.0,5533367.0,Alb/Mbd,97.15832930362836,100.0,10496645.0,1837406.0,2054027.0,"Ivm+Alb, Pzq+Alb",,19.568414479102607,TZA,483.334869384766,27.53238869,12.5338225447733
2005,1951897.0,1684408.0,Alb/Mbd,,84.84861917638193,3920069.0,3795722.0,259519.0,"Alb/Mbd, Pzq+Alb",,6.620266122866715,MWI,414.361121984475,17.35436821,11.6430175561907
2005,18500849.0,4200000.0,Alb - round 1,,22.24922972636944,37064355.0,3260446.0,918000.0,Ivm+Alb,,2.47677316926195,NGA,1211.37703504386,53.92662048,30.7689136768009
2005,509859.0,504026.0,Alb,,98.04370111441148,1057708.0,542695.0,63885.0,Ivm+Alb,,5.738049032489841,CAF,311.950023138687,14.66589355,19.9721489886999
2005,1214621.0,175334.0,Alb/Mbd,89.0020304568528,14.43528475137512,2450434.0,758231.0,188053.0,Mbd,,7.674273210378243,GIN,463.17768685098,19.94359016,13.095035144878
2006,710907.0,694862.0,Alb/Mbd - round 2,98.6522421222253,97.74302405237252,1701118.0,1531834.0,632118.0,Ivm+Alb,,47.24164243579695,SLE,517.913366011018,29.28122711,10.1566509069014
2006,2402367.0,3002474.0,Alb,,100.0,5053233.0,1011206.0,213240.0,Ivm+Alb,,4.152180725753011,CIV,1230.43056838584,60.48682404,24.5514184482042
2006,868959.0,1187269.0,Alb/Mbd,,100.0,1976748.0,1451954.0,200000.0,Alb/Mbd,,10.117627537753927,BDI,161.892755640319,14.48706532,45.9023891144522
2006,2934627.0,3017790.0,Alb/Mbd - round 1,,99.77191043442814,5667756.0,385278.0,31451.0,Alb/Mbd,,0.5549109735846074,MOZ,457.487647833183,18.09505653,16.5211559577989
2006,2356510.0,3040794.0,"Dec+Alb, Alb/Mbd",,100.0,4985468.0,1158709.0,575101.0,Dec+Alb,,11.53554691354954,MDG,324.146874882604,16.76423645,6.60626040079226
2006,1235441.0,1509878.0,Mbd,,100.0,2493096.0,758231.0,193227.0,Mbd,,7.7504837358850205,GIN,446.980554135348,16.35091019,14.0026335732946
2006,2250852.0,1923909.0,Mbd - round 1,,81.39244351334155,4675372.0,3672936.0,155000.0,Pzq+Alb,,3.31524422013906,CMR,1191.45458990968,44.01630783,39.2707706827341
2006,1484754.0,1336885.0,Mbd - round 1,,84.29941288006573,2842088.0,743593.0,17500.0,Mbd,,0.615744480818328,TCD,693.854591777338,34.9785614,10.1921110893801
2006,18877058.0,4200000.0,Alb/Mbd,,22.24922972636944,37865709.0,3260446.0,903122.0,Ivm+Alb,,2.385065601174931,NGA,1599.53891556365,65.7237854,31.5068482626807
2006,10084432.0,4037805.0,Alb/Mbd - round 1,88.13100855291847,40.03998440368283,21303442.0,3569694.0,3320350.333333333,Ivm+Alb,,15.904555575090288,ETH,189.345737521418,8.53116226,4.61983246123029
2006,10084432.0,4459429.0,Alb/Mbd - round 2,85.45912662237426,44.220923895366646,17403223.0,3569694.0,1661798.6666666665,Ivm+Alb,,7.959759629159327,ETH,189.345737521418,8.53116226,4.61983246123029
2006,2544822.0,122902.0,Alb/Mbd,64.61724500525763,4.829492986149916,5581994.0,1716739.0,2228136.0,"Ivm+Alb, Alb/Mbd",,39.91648862395768,GHA,906.441027564887,45.96789932,10.9638541974486
2006,72311.0,2632.0,Dec+Alb,,3.63983349697833,149387.0,196889.0,7604.0,Dec+Alb,,5.090135018442033,COM,1154.90422349749,65.70906067,33.0502370446673
2006,8990244.0,3427139.0,Alb/Mbd,94.70840004841622,38.120645001403744,17348626.0,3455081.0,230000.0,Mbd,,1.325753405485829,COD,238.417639415512,10.77356529,21.0891378494807
2006,1075496.0,1712154.0,Alb/Mbd,87.18620626441728,100.0,2169880.0,226196.0,486111.0,"Ivm+Alb, Alb/Mbd",,22.402667428613565,BEN,809.147072506221,27.52271461,11.3007400084745
