Year,"Population requiring PC for STH, Pre-SAC",Number of Pre-SAC targeted,Reported number of Pre-SAC treated,"Drug combination, Pre-SAC","Programme coverage, Pre-SAC (%)","National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","Programme coverage, SAC (%)","National coverage, SAC (%)",CountryCode
2009,19949979,,,, ,,40384176,,1283813.0,Ivm+Alb, ,3.1790001113307347,NGA
2009,1585877,1645475.0,1336885.0,Alb/Mbd,81.24614473024506,84.29941288006573,3098286,,,, ,,TCD
2009,4980321,,1852487.0,Alb/Mbd, ,37.19613655425022,9615007,,6860806.0,"Alb/Mbd, Pzq+Alb", ,71.355184660812,UGA
2009,13840.96,,,, ,,31584.68,,,, ,,STP
2009,,,,, ,,124206,,69755.0,Mbd - round 2, ,56.16073297586268,CPV
2009,47352,,,, ,,124206,,122301.0,Mbd - round 1, ,98.46625766871163,CPV
2009,6104447,,5552239.0,Mbd, ,90.9540045150691,11759867,,972950.0,Mbd, ,8.273477922837053,TZA
2009,70506.4,,,, ,,170124.4,,,, ,,BWA
2009,,,,, ,,11759867,,1186950.24,Ivm+Alb, ,10.09322843532159,TZA
2009,104675,2930743.0,2860983.0,Alb/Mbd,97.61971622895628,100.0,357203,,1802250.5,"Ivm+Alb, Alb/Mbd", ,100.0,GHA
2009,1638215,,,, ,,3366360,,107239.86,Ivm+Alb, ,3.185632552668164,SEN
2009,762095,768286.0,784021.0,Alb/Mbd - round 2,102.048065433966,100.0,1508316,,869181.5,Ivm+Alb, ,57.62595503859934,SLE
2009,762095,768286.0,767408.0,Alb/Mbd - round 1,99.88571964086292,100.0,1508316,,549701.0,Pzq+Mbd, ,36.44468400520846,SLE
2009,,,,, ,,2532225,,2094325.0,Alb/Mbd - round 2, ,82.70690795644147,RWA
2009,760842,1205499.0,1200127.0,Alb/Mbd - round 2,99.55437540802605,100.0,,,,, ,,TGO
2009,521971,,,, ,,1138031,,,, ,,CAF
2009,2415723,2917961.0,2927408.0,Mbd - round 1,100.32375347031713,100.0,4917317,,3049714.0,Mbd, ,62.01987791309773,CMR
2009,2415723,2917961.0,2917961.0,Mbd - round 2,100,100.0,4917317,,184232.0,Ivm+Alb, ,3.746595958731153,CMR
2009,760842,1216476.0,1223426.0,Alb/Mbd - round 1,100.57132240997768,100.0,1682182,,89008.2,Ivm+Alb, ,5.291234836658578,TGO
2009,1328085,1138021.0,1221514.0,Alb/Mbd,107.33668359371225,91.97558891185427,2532225,,2866570.0,Alb/Mbd - round 1, ,100.0,RWA
2009,1827250,2121769.0,1867960.0,Alb/Mbd - round 1,88.03785897522303,100.0,3654251,,343714.0,Mbd, ,9.405867303586971,ZMB
2009,1168747,2257555.0,2654332.0,Alb/Mbd,117.57551864738622,100.0,2357012,,245369.25,Ivm+Alb, ,10.410182468311572,BEN
2009,2355883,,,, ,,4224893,,3451534.0,Ivm+Alb, ,81.69518139275954,BFA
2009,925228,,344356.0,Alb/Mbd, ,37.21850181793028,2002967,,2390895.0,Alb/Mbd, ,100.0,BDI
2009,1307839,1746209.0,1706691.0,Alb/Mbd - round 1,97.73692610678333,100.0,2642076,,356280.0,Mbd, ,13.484850549340749,GIN
2009,,,,, ,,4224893,,860107.0,Alb/Mbd, ,20.358077707530107,BFA
2009,1307839,1746209.0,1632572.0,Alb/Mbd - round 2,93.49235973471674,100.0,,,,, ,,GIN
2009,70678.08,,,, ,,148547.85,,,, ,,GMB
2009,955872.18,,,, ,,2326653.32,,,, ,,ZAF
2009,10659252,8100000.0,6926369.0,Alb/Mbd - round 2,85.51072839506173,64.97987851305137,22461523,,21683.76,Ivm+Alb, ,0.0965373541233156,ETH
2009,210898,205206.0,187900.0,Alb/Mbd,91.56652339600207,89.09520242012726,417401,,,, ,,GNB
2009,1827250,2121769.0,1867960.0,Alb/Mbd - round 2,88.03785897522303,100.0,,,,, ,,ZMB
2010,2460544,2833410.0,2679526.0,Mbd - round 2,94.56894695790584,100.0,5017724,,1095434.0317103616,Ivm+Alb, ,21.831293066544944,CMR
2010,2460544,2833410.0,2377434.0,Mbd - round 1,83.90716486495072,96.62229165582896,5017724,,3210639.0,Mbd, ,63.98596255991761,CMR
2010,776049,857222.0,860997.0,Alb/Mbd - round 1,100.44037600528218,100.0,1557363,,1526686.990272805,Ivm+Alb, ,98.03025950101582,SLE
2010,776049,857222.0,858079.0,Alb/Mbd - round 2,100.09997410239122,100.0,1557363,,1000942.0,Mbd - round 1, ,64.27159242899695,SLE
2010,41502.51,,,, ,,85331.05,,,, ,,GNQ
2010,2448531,,,, ,,4373241,,85838.0,Alb/Mbd, ,1.962800586567262,BFA
2010,2554315,,,, ,,5500212,,736781.0,Ivm+Alb, ,13.395501846110658,CIV
2010,10850740,8200000.0,7758115.0,Alb/Mbd - round 1,94.61115853658538,71.4984876607494,22863064,,23595.0,Ivm+Alb, ,0.1032013906797444,ETH
2010,,,,, ,,5500212,,1181600.0,Alb/Mbd - 2nd round, ,21.482808299025567,CIV
2010,946091,,1090508.0,Alb/Mbd - round 2, ,100.0,2018492,,2722456.0,Alb/Mbd - round 2, ,100.0,BDI
2010,946091,,819887.0,Alb/Mbd - round 1, ,86.66047980585377,2018492,,1251761.0,Alb/Mbd - round 1, ,62.01466243116148,BDI
2010,1860957,2073464.0,2237788.0,Alb/Mbd,107.92509539591717,100.0,3753369,,21601.0,Alb/Mbd, ,0.5755096288161382,ZMB
2010,153048.31,159305.0,149118.0,Alb/Mbd,93.60534823138006,97.4319807909019,377182.53,,,, ,,LSO
2010,953618.18,,,, ,,2333620.48,,,, ,,ZAF
2010,,,,, ,,3565953,,935099.0,Alb/Mbd, ,26.22297601791162,MLI
2010,1803149,,2531.0,Mbd, ,0.1403655493805559,3565953,,3252788.530698511,Ivm+Alb, ,91.217930541948,MLI
2010,No PC required,,,, ,,No PC required,,172144.0,Pzq+Alb, ,,MRT
2010,,,,, ,,5500212,,1569032.0,Alb/Mbd - 1st round, ,28.52675496871757,CIV
2010,770109,1307132.0,1314400.0,Alb/Mbd - round 1,100.55602647628548,100.0,1711328,,227516.0,Alb/Mbd, ,13.294704463434243,TGO
2010,,,,, ,,1557363,1531834.0,1561102.0,Alb - round 2,101.91065089298188,100.0,SLE
2010,6427.8,,,, ,,17894.25,,,, ,,MUS
2010,,,,, ,,4522693,,2008291.0,Mbd, ,44.40476061496989,MWI
2010,2116951,2209324.0,2018040.0,Alb/Mbd,91.34196704512331,95.32766700788068,4522693,,3752960.0343130105,Ivm+Alb, ,82.98064967737166,MWI
2010,3081879,3101281.0,3247247.0,Alb/Mbd,104.7066357418112,100.0,6406414,,1261595.7554586749,"Ivm+Alb, Alb/Mbd", ,19.69269790336177,MOZ
2010,47010,,,, ,,123432,,92766.0,Alb/Mbd, ,75.15555123468792,CPV
2010,104675,,,, ,,357203,,2100913.540170016,Ivm+Alb, ,100.0,GHA
2010,,,,, ,,357203,,1775636.0,Alb/Mbd, ,100.0,GHA
2010,770109,938880.0,965430.0,Alb/Mbd - round 2,102.82783742331287,100.0,,,,, ,,TGO
2010,5402949,,,, ,,10621851,,45713.0,Alb/Mbd, ,0.4303675508157665,KEN
2010,,,,, ,,9913732,,3341543.239290823,Ivm+Alb, ,33.706209117725024,UGA
2010,127696,107688.0,67569.0,Alb/Mbd,62.745152663249385,52.91395188572861,305378,,,, ,,SWZ
2010,1334244,1773044.0,1755314.0,Alb/Mbd - round 2,99.00002481607902,100.0,,,,, ,,GIN
2010,1334244,1773044.0,1790774.0,Alb/Mbd - round 1,100.99997518392098,100.0,2702971,,1954555.0,Mbd, ,72.31135665162519,GIN
2010,2627522,69703.0,68687.0,Alb/Mbd,98.54238698477828,2.6141360567104672,4544342,,2969133.041943244,"Ivm+Alb, Alb/Mbd", ,65.33691878699366,NER
2010,5128014,,2718548.0,Alb/Mbd - round 1, ,53.01366181917601,9913732,,6786865.0,Alb/Mbd - round 1, ,68.4592341209143,UGA
2010,6286409,,2842841.0,Mbd - round 1, ,45.22201784834554,12136247,,1463692.939585276,Ivm+Alb, ,12.06050716984646,TZA
2010,1365847,1193436.0,1359459.0,Alb/Mbd,113.91134505746432,99.53230486284336,2609913,3325950.0,2769768.0,Alb/Mbd,83.27749966175078,100.0,RWA
2010,146581,,,, ,,349424,,,, ,,GAB
2010,2571813,,,, ,,5239457,,,, ,,AGO
2010,6286409,,3185672.0,Mbd - round 2, ,50.67554465514414,,,,, ,,TZA
2010,10850740,8200000.0,8241917.0,Alb/Mbd - round 2,100.51118292682928,75.95718817334117,22863064,,1139317.0,Alb/Mbd, ,4.983220971607305,ETH
2010,50830.72,89042.0,57522.0,Alb/Mbd,64.60097482087104,100.0,104122.24,,,, ,,COM
2010,1617859,,971545.0,Alb/Mbd, ,60.051277645332505,3183003,,,, ,,TCD
2010,214738,212788.0,239359.0,Alb/Mbd - round 1,112.4870763388913,100.0,427537,,,, ,,GNB
2010,214738,201947.0,213785.0,Alb/Mbd - round 2,105.86193407181092,99.55620337341318,,,,, ,,GNB
2010,1199643,,,, ,,2423371,,663165.5940583686,"Ivm+Alb, Pzq+Mbd", ,27.365417596330428,BEN
2010,20249636,,,, ,,41259066,,3266819.0,Ivm+Alb, ,7.917821019021614,NGA
2010,765690.24,,,, ,,1825036.08,,,, ,,ZWE
2010,444706,720554.0,594400.0,Alb/Mbd,82.49208248097992,100.0,951609,,,, ,,COG
2010,9578196,1081609.0,613032.0,Alb/Mbd,56.677782821703595,6.400286651056211,19304515,,374653.0,Alb/Mbd, ,1.940753238296844,COD
2010,1672004,1890127.0,2203274.0,Alb/Mbd,116.56751107200733,100.0,3438020,,478016.0,Alb/Mbd, ,13.903816731723492,SEN
2010,518393,534662.0,648511.0,Alb/Mbd - round 2,121.29363972004742,100.0,,,,, ,,LBR
2010,71812.29,,39163.0,Mbd, ,54.535233453772335,152237.58,,226320.0,Alb/Mbd, ,100.0,GMB
2010,2484222,3037428.0,2921440.0,Alb/Mbd,96.18137450500885,100.0,5416177,,2983683.0,Alb/Mbd, ,55.08835844914226,MDG
2010,2484222,,678444.7376009256,Dec+Alb, ,27.310149318415405,5416177,,1972221.3680662287,Dec+Alb, ,36.41353242455387,MDG
2010,518393,534662.0,565252.0,Alb/Mbd - round 1,105.72137163291949,100.0,1085693,,26000.0,Alb/Mbd, ,2.394783792471721,LBR
2010,223512,,,, ,,523084,,,, ,,NAM
2010,71294,,,, ,,169854.4,,,, ,,BWA
2010,13866.86,,3459.0,Mbd, ,24.944363756466856,31964.3,,20045.0,Alb/Mbd, ,62.71058649806191,STP
2010,5128014,,2514932.0,Alb/Mbd - round 2, ,49.0430018326783,9913732,,6278536.0,Alb/Mbd - round 2, ,63.3317099957917,UGA
2010,524495,631586.0,460342.0,Alb/Mbd,72.88666943219134,87.76861552541015,1155261,,255630.0,Alb/Mbd, ,22.127467299597235,CAF
2011,104675,3155145.0,3084699.0,Alb/Mbd,97.76726584673604,100.0,357203,,1383831.0,Pzq+Mbd, ,100.0,GHA
2011,529824,482760.0,429693.0,Alb/Mbd - round 2,89.00758140691026,81.10108262366371,,,,, ,,LBR
2011,9728911,,,, ,,19761700,,,, ,,COD
2011,,,,, ,,12537682,,3585457.369191129,Ivm+Alb, ,28.59745022398183,TZA
2011,,,,, ,,3652165,,297354.0,Pzq+Mbd, ,8.141855584290415,MLI
2011,529824,482760.0,746999.0,Alb/Mbd - round 1,154.73506504267132,100.0,1115756,,,, ,,LBR
2011,1842054,,,, ,,3652165,,3858209.2355132825,Ivm+Alb, ,100.0,MLI
2011,1229920,,,, ,,2492251,,167043.94316307912,Ivm+Alb, ,6.702532897492232,BEN
2011,5274362,,,, ,,10227444,,1696503.0,"Alb, Pzq+Alb", ,16.58775154378748,UGA
2011,6464724,6205188.0,6006725.0,Alb/Mbd,96.80166015920871,92.91541293951606,12537682,,224519.0,Pzq+Alb, ,1.7907536656297394,TZA
2011,2517881,,,, ,,5511604,,456427.0,Alb/Mbd, ,8.281200899048626,MDG
2011,,,,, ,,10227444,,3180849.453589212,Ivm+Alb, ,31.10111826170069,UGA
2011,42545.72,,,, ,,86845.64,,,, ,,GNQ
2011,779521,878116.0,879110.0,Alb/Mbd - round 1,100.11319688970477,100.0,1739287,,1052270.0,Alb, ,60.5000784804348,TGO
2011,779521,878116.0,817014.0,Alb/Mbd - round 2,93.04169380810737,100.0,,,,, ,,TGO
2011,152940.39,,,, ,,376738.07,,,, ,,LSO
2011,2154347,1931913.0,1848359.0,Alb/Mbd,95.675064042739,85.79671705625881,4624800,,3884975.56510848,Ivm+Alb, ,84.00310424469124,MWI
2011,128732,,,, ,,305010,,,, ,,SWZ
2011,72118.8,,,, ,,169964.8,,,, ,,BWA
2011,2528828,,,, ,,4545250,,4301832.0,Ivm+Alb, ,94.64456300533524,BFA
2011,,,,, ,,357203,,2158862.283146135,Ivm+Alb, ,100.0,GHA
2011,11035722,,,, ,,23287188,,27044.20911832743,Ivm+Alb, ,0.1161334254626511,ETH
2011,2614883,,,, ,,5361329,,,, ,,AGO
2011,20509386,,,, ,,42148302,,5858209.0,"Ivm+Alb, Mbd", ,13.899039159394844,NGA
2011,951172.36,,,, ,,2338656.79,,,, ,,ZAF
2011,6403.86,,,, ,,17586.36,,,, ,,MUS
2011,2733184,2464115.0,2186297.0,Alb/Mbd - round 2,88.72544503807656,79.99084584133377,,,,, ,,NER
2011,5521150,,133496.0,Dec+Alb, ,2.417902067504053,10951462,,353060.0,Dec+Alb, ,3.223861800369668,KEN
2011,1404357,1199797.0,1163903.0,Alb/Mbd,97.0083272420251,82.87800039448658,2688318,3059383.0,2828330.0,Alb/Mbd,92.44772557080954,100.0,RWA
2011,2587527,,,, ,,5612365,,,, ,,CIV
2011,46797,,,, ,,122529,,,, ,,CPV
2011,2497109,2572458.0,2723342.0,Mbd,105.8653630107858,100.0,5130093,,3582894.0,Mbd, ,69.84072218573816,CMR
2011,,,,, ,,5130093,,2363513.0,Ivm+Alb, ,46.07154295253517,CMR
2011,3100154,3341435.0,3399397.0,Alb/Mbd - round 1,101.73464394788468,100.0,6575543,,2788657.0,Ivm+Alb, ,42.409531805966445,MOZ
2011,3100154,3341435.0,3439300.0,Alb/Mbd - round 2,102.92883147509977,100.0,,,,, ,,MOZ
2011,527379,630770.0,469797.0,Alb/Mbd,74.47992136594955,89.08147650930356,1170370,,,, ,,CAF
2011,448350,,,, ,,969200,,,, ,,COG
2011,72930.99,,,, ,,155782.77,,,, ,,GMB
2011,967058,1273240.0,1169669.0,Alb - round 1,91.86555559046214,100.0,2038187,2353018.0,2545184.0,Alb - round 1,108.16678835436022,100.0,BDI
2011,13867.6,,,, ,,32320.24,,,, ,,STP
2011,774084.64,,,, ,,1820510.72,,,, ,,ZWE
2011,225287,,57849.0,Alb/Mbd, ,25.677913062005352,526220,,,, ,,NAM
2011,147662,,,, ,,349987,,,, ,,GAB
2011,789202,895205.0,923119.0,Alb/Mbd - round 1,103.11816846420652,100.0,1604992,,403301.0,Alb/Mbd, ,25.127913410160303,SLE
2011,2733184,1319702.0,1321180.0,Alb/Mbd - round 1,100.11199498068504,48.33849459092399,4753761,,2711274.119451898,Ivm+Alb, ,57.03429599115096,NER
2011,1701792,,,, ,,3515543,,829683.0,Alb/Mbd, ,23.60042246674269,SEN
2011,218653,,,, ,,437792,,82403.0,Ivm+Alb, ,18.82240881514509,GNB
2011,No PC required,472484.0,496786.0,Alb/Mbd,105.1434545931714,,No PC required,,,, ,,MRT
2011,1649949,,,, ,,3267923,,,, ,,TCD
2011,1893828,,,, ,,3851464,,,, ,,ZMB
2011,1361562,2543103.0,2377601.0,Alb/Mbd - round 2,93.49212359861163,100.0,,,,, ,,GIN
2011,51541.76,,,, ,,106793.6,,,, ,,COM
2011,789202,1051565.0,1136588.0,Alb/Mbd - round 2,108.08537750876074,100.0,1604992,,1634962.0,Ivm+Alb, ,100.0,SLE
2011,967058,1273240.0,1218476.0,Alb - round 2,95.6988470359084,100.0,2038187,2353018.0,2552593.0,Alb - round 2,108.48166057378225,100.0,BDI
2011,1361562,1894530.0,1790635.0,Alb/Mbd - round 1,94.51605411368519,100.0,2770734,,,, ,,GIN
2012,1241792,,,, ,,2486600,,209885.09775502636,Ivm+Alb, ,8.440645771536488,BEN
2012,13923.1,,,, ,,32624.38,,,, ,,STP
2012,511535,,,, ,,1067270,,,, ,,COG
2012,195065,,,, ,,400021,,,, ,,GNB
2012,,,,, ,,43583446,,529630.0,Mbd, ,1.2152090956736188,NGA
2012,5347047,,,, ,,10392497,,2182064.836840609,Ivm+Alb, ,20.996540454528,UGA
2012,,,,, ,,12870860,,325764.0,Alb, ,2.5310196832224108,TZA
2012,,,,, ,,10392497,,6518249.0,Mbd - round 1, ,62.7207205352092,UGA
2012,9500007,,,, ,,22806104,,301870.375977929,Ivm+Alb, ,1.3236385135222086,ETH
2012,1638086,,,, ,,3266706,,,, ,,TCD
2012,150953,237049.0,152491.0,Alb/Mbd,64.32889402612962,100.0,350738,,,, ,,GAB
2012,526099,643623.0,612483.0,Alb/Mbd - round 1,95.16176395187867,100.0,1156032,542695.0,495529.0,Alb,91.30893043053649,42.86464388529037,CAF
2012,104675,,,, ,,357203,,2142756.8111736346,Ivm+Alb, ,100.0,GHA
2012,,,,, ,,357203,1716739.0,1505823.0,Alb,87.71414874363546,100.0,GHA
2012,526099,643623.0,545619.0,Alb/Mbd - round 2,84.77307367822468,100.0,,,,, ,,CAF
2012,1541619,1255490.0,1156397.0,Mbd,92.10722506750353,75.01185442057992,2868337,3365126.0,2654947.0,Alb,78.89591652734549,92.5604975984342,RWA
2012,563214,492897.0,507508.0,Alb/Mbd,102.96431100209577,90.10926574978603,1132091,,710651.06,Ivm+Alb, ,62.77331592601655,LBR
2012,73239.2,,,, ,,171068,,,, ,,BWA
2012,126650.9990234375,,,, ,,298101,,,, ,,SWZ
2012,2578919,2972312.0,2769086.0,Alb/Mbd,93.1626962445396,100.0,4845854,,3240761.631487689,Ivm+Alb, ,66.87699694393783,NER
2012,63789.44,,,, ,,130598.4,,,, ,,COM
2012,,,,, ,,4845854,,724338.0,Alb, ,14.947581994835172,NER
2012,6690760,,,, ,,12870860,,4715701.271286048,Ivm+Alb, ,36.63858725280244,TZA
2012,,,,, ,,10392497,,5394544.0,Mbd - round 2, ,51.90806405813733,UGA
2012,9619662,,,, ,,19625722,,,, ,,COD
2012,2721888,,90275.8525,Dec+Alb, ,3.3166630111158133,5853196,,258760.534,Dec+Alb, ,4.420841776014335,MDG
2012,979305,1273338.0,1280384.0,Alb - round 1,100.55334875736057,100.0,2029795,2367803.0,2668804.0,Alb - round 1,112.7122484429659,100.0,BDI
2012,979305,1273338.0,1218476.0,Alb - round 2,95.69148175896738,100.0,2029795,2367803.0,2561110.0,Alb - round 2,108.16398154745137,100.0,BDI
2012,915244.06,,,, ,,2319902.13,,,, ,,ZAF
2012,2403014,,,, ,,4630609,,3623823.309597893,Ivm+Alb, ,78.25802847093964,MLI
2012,21852758,,,, ,,43583446,,4965250.520271299,Ivm+Alb, ,11.392514764140724,NGA
2012,1355440,,,, ,,2749127,758231.0,691649.0,Pzq+Alb,91.21877106053432,25.158859521586308,GIN
2012,No PC required,477083.0,470828.0,Alb/Mbd,98.68890738089598,,No PC required,,135590.0,Pzq+Alb, ,,MRT
2012,784880,1076802.0,1099792.0,Alb/Mbd,102.13502575218098,100.0,1630248,,1680599.489729361,Ivm+Alb, ,100.0,SLE
2012,695904,,,, ,,1566616,1381928.0,1369823.0,Alb,99.12404987814126,87.43833843137054,TGO
2012,2715366,,,, ,,5827044,,,, ,,AGO
2012,156499.62,,,, ,,378496.74,,,, ,,LSO
2012,230508,,21915.0,Alb, ,9.507262220833985,550879,,275489.0,Alb, ,50.008985639314616,NAM
2012,2293122,,,, ,,4355173,,3995457.369549824,Ivm+Alb, ,91.74049732467168,MWI
2012,5795.91,,,, ,,17499.69,,,, ,,MUS
2012,5493090,,,, ,,11165242,,4613480.0,Alb, ,41.32001796288876,KEN
2012,,,,, ,,4355173,3795722.0,3161535.0,Pzq+Alb,83.29205879671905,72.59263868507635,MWI
2012,,,,, ,,4775664,440300.0,425764.0,Alb,96.69861458096753,8.915283822312457,BFA
2012,,,,, ,,5853196,1158709.0,831827.0,Mbd,71.78912047804927,14.21150086209312,MDG
2012,77267.52,,,, ,,163640.4,,,, ,,GMB
2012,2485659,3272614.0,3103127.0,Mbd - round 2,94.82105130638688,100.0,5123849,,4125127.0,Mbd, ,80.50836392719614,CMR
2012,3105192,3436604.0,3454707.0,Alb/Mbd,100.52677003227606,100.0,6800267,,,, ,,MOZ
2012,2485659,3167598.0,3011709.0,Mbd - round 1,95.07863687248192,100.0,5123849,,2479683.4256,Ivm+Alb, ,48.39493563530073,CMR
2012,2397123,,,, ,,5284247,,,, ,,CIV
2012,43561.98,,,, ,,86129.26,,,, ,,GNQ
2012,1708018,,,, ,,3524405,,2115884.0,"Pzq+Alb, Alb", ,60.03521161728008,SEN
2012,765802.8,,333398.0,Alb, ,43.53575097923382,1771206.08,,1136927.0,Alb, ,64.18942509501774,ZWE
2012,2030817,2155444.0,2777309.0,Alb/Mbd,128.85090032494466,100.0,3867374,,238424.0,Mbd, ,6.165010159348436,ZMB
2012,39450,,,, ,,103237,,,, ,,CPV
2012,2450478,,,, ,,4775664,,4137815.850600001,Ivm+Alb, ,86.64378085644218,BFA
2013,5600710,,1644860.0,"Alb, Pzq+Alb", ,29.368776458698985,11673615,,4760602.0,"Alb, Pzq+Alb", ,40.78087207775826,KEN
2013,1483696,,,, ,,3079501,,3437939.0,Alb - round 1, ,100.0,GIN
2013,152151.4,,,, ,,364906.58,,,, ,,LSO
2013,106894.11000000002,,,, ,,364775.70360000007,,2289325.0,Ivm+Alb, ,100.0,GHA
2013,84731.84,341229.0,338499.0,Mbd,99.199950766201,100.0,162804.16,,,, ,,GMB
2013,11293410,9527538.0,6939870.0,Alb - round 1,72.84011882188241,61.45061589015187,25897255,,461307.0261249246,Ivm+Alb, ,1.781296998948053,ETH
2013,11293410,9527538.0,6893956.0,Alb - round 2,72.35821048417755,61.04406020856411,25897255,,5780000.0,Mbd, ,22.318967782492777,ETH
2013,211981,225215.0,237869.0,Mbd - round 1,105.6186310858513,100.0,435959,,85040.0,Ivm+Alb, ,19.506421475413973,GNB
2013,211981,225215.0,231841.0,Mbd - round 2,102.9420775703217,100.0,,,,, ,,GNB
2013,191690,,,, ,,399601,,,, ,,GAB
2013,,,,, ,,3079501,,4129261.0,Alb - round 2, ,100.0,GIN
2013,578550,794289.0,623817.0,Alb/Mbd,78.53778662426396,100.0,1151556,,31392.0,Ivm+Alb, ,2.726050665360608,COG
2013,543122,834232.0,740119.0,Mbd,88.71860585544549,100.0,,,,, ,,LBR
2013,38445,,,, ,,98515,,,, ,,CPV
2013,226459,121085.0,121989.0,Alb - round 2,100.74658297889911,53.86802909135871,,,,, ,,NAM
2013,2868109,,,, ,,5233059,,3071167.0,Ivm+Alb, ,58.68779618192724,NER
2013,,,,, ,,5233059,4396936.0,4167949.0,Alb - round 1,94.7921234241299,79.6465126802507,NER
2013,,,,, ,,5233059,518240.0,565691.0,Alb - round 2,109.15618246372335,10.80994882725381,NER
2013,59038.72,,79834.0,Alb/Mbd, ,100.0,123424,,,, ,,COM
2013,861237,987028.0,907820.0,Alb,91.97510101030568,100.0,1756235,,1447882.0,Alb, ,82.44238384954178,TGO
2013,1470820,1287588.0,1121141.0,Alb/Mbd - round 1,87.07296122672781,76.22557484940373,2630082,2421027.0,2695275.0,Alb - round 1,111.3277547090553,100.0,BDI
2013,23939463,23532172.0,8769883.0,Alb - round 1,37.26763088422097,36.63358280008202,46374493,,8170373.0,Ivm+Alb, ,17.61824760003306,NGA
2013,23939463,23532172.0,7941083.0,Alb - round 2,33.74564404849667,33.17151683811788,46374493,3260446.0,2896812.0,Pzq+Alb,88.8471086470992,6.246563169973632,NGA
2013,1470820,1287588.0,1098465.0,Alb/Mbd - round 2,85.31183888013868,74.68384982526753,2630082,2421027.0,2765823.0,Alb - round 2,114.24172468956355,100.0,BDI
2013,1922968,,2808342.0,Mbd - round 2, ,100.0,,,,, ,,TCD
2013,1922968,,2462850.0,Mbd - round 1, ,100.0,3745565,,,, ,,TCD
2013,543122,834232.0,746476.0,Mbd,89.48062409497598,100.0,1154306,,883834.0,Ivm+Alb, ,76.56843159439525,LBR
2013,,,,, ,,4723260,444141.0,468991.0,Pzq+Alb,105.59507003406577,9.929391987737285,BFA
2013,1475398,1443266.0,1318077.0,Mbd,91.32599257517326,89.33704668164116,3150809,,2892865.0,"Alb/Mbd, Pzq+Alb/Mbd", ,91.81340411303891,RWA
2013,530431,270105.0,250379.0,Alb - round 2,92.69691416301067,47.202934971749386,,,,, ,,CAF
2013,530431,656666.0,514181.0,Alb/Mbd - round 1,78.30175462107069,96.93645356323442,1161099,,,, ,,CAF
2013,2082134,2031693.0,1857972.0,Alb/Mbd - round 2,91.44944634843945,89.23402624422828,,,,, ,,ZMB
2013,16121.16,,,, ,,32783.52,,,, ,,STP
2013,1136186.74,,,, ,,2637453.52,,,, ,,ZAF
2013,2082134,2273540.0,2030148.0,Alb/Mbd - round 1,89.2945802580997,97.5032346621303,,,,, ,,ZMB
2013,1872975,,1322.0,Pzq+Alb, ,0.0705828961945567,3765129,,258939.0,Ivm+Alb, ,6.877294244101597,SEN
2013,1872975,2144887.0,2445172.0,Alb - round 1,114.00003823045223,100.0,3765129,,2127972.0,"Alb, Pzq+Alb", ,56.51790416742693,SEN
2013,1872975,2144887.0,2273124.0,Alb - round 2,105.9787298818073,100.0,,,,, ,,SEN
2013,739267,1102643.0,1120890.0,Alb/Mbd - round 3,101.65484204769812,100.0,,,,, ,,SLE
2013,739267,1102643.0,1142138.0,Alb/Mbd - round 2,103.58184834075944,100.0,,,,, ,,SLE
2013,2082134,125071.0,82123.0,Dec+Alb,65.66110449264818,3.9441745824236096,4111764,242876.0,172488.0,Dec+Alb,71.01895617516757,4.194987844633107,ZMB
2013,2863286,3176610.0,3268977.0,Mbd - round 2,102.9077223832954,100.0,5921253,,4574493.0,"Mbd, Pzq+Mbd", ,77.25548967422942,CMR
2013,2863286,3176610.0,3346601.0,Mbd - round 1,105.35133365443035,100.0,5921253,,4038719.0,Ivm+Alb, ,68.2071683138687,CMR
2013,1397826,,,, ,,2968036,,,, ,,SSD
2013,2341219,,,, ,,4723260,,3388739.0,Ivm+Alb, ,71.74576457785513,BFA
2013,226459,225119.0,202832.0,Alb - round 1,90.09990271811797,89.5667648448505,545606,,,, ,,NAM
2013,3504983,3533086.0,3433749.0,Alb/Mbd - round 2,97.18837865820419,97.96763636228764,7297893,385278.0,320975.0,Pzq+Alb,83.30997357752065,4.398187257609833,MOZ
2013,134195,,,, ,,302229,,,, ,,SWZ
2013,2840785,,1262750.0,Dec+Alb, ,44.45074160839346,6108223,,2170351.0,Dec+Alb, ,35.531626792276576,MDG
2013,2840785,3345350.0,3164350.0,Alb - round 1,94.58950483506958,100.0,6108223,,1728036.0,Mbd - round 1, ,28.29032273379672,MDG
2013,2840785,3345350.0,3187163.0,Alb - round 2,95.27143647152016,100.0,6108223,,1009859.0,Mbd - round 2, ,16.53277884582799,MDG
2013,6824647,6260251.0,5703442.0,Mbd - round 2,91.10564416666361,83.57123819004852,13441576,,563423.0,Pzq+Alb, ,4.1916438965192775,TZA
2013,44043.65,,,, ,,87899.14,,,, ,,GNQ
2013,2258196,2083093.0,2225523.0,Mbd - round 1,106.83742876578242,98.55313710590224,4557597,,4194810.588301187,Ivm+Alb, ,92.03996290811118,MWI
2013,6824647,6260251.0,5753128.0,Mbd - round 1,91.89931841391024,84.29927584532943,13441576,,4623025.0,Ivm+Alb, ,34.39347439615712,TZA
